look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 Wow! Exceptional! Complex! 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 750 mL bottle poured into Teku glass. Drank side by side with KBS for comparison.    Pours black with a thick 1 inch medium brown head    Nose: phenomenal mix of coffee, maple, and bourbon. Noticeably sweeter than KBS, but also more complex with the added maple component. Overall great balance and depth.    Taste: follows the nose. Equal parts maple, coffee, and bourbon. The maple really stands out in a direct comparison with KBS and the coffee in CBS is less prominent (not muted by any extent, there are just more competing elements). Again noticeably sweeter than KBS, but never becomes cloying.     Mouthfeel is silky smooth and extraordinarily drinkable. Feels a bit more full-bodied than KBS.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Look - pretty much black with a lasting thick creamy tannish brown head  Smell -maple syrup, chocolate, coffee and maybe a little caramel   Taste - sweet caramel chocolate candy with some maple glaze and coffee  Feel - full body creamy light carbonation and so smooth  Overall - so damn yummy!   
look: 5 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.25 | feel: 5 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 Deep black with maple syrup colored edges, nice brown initial head that fades to a ring, leaving trails of lace    Vanilla, bourbon, and yes, maple in the nose.    Vanilla, roasted malt, white sugar, maple syrup, bourbon. Delicious.    Nice smooth mouthfeel.    This was superb. I'm going to track down another one. And have it with pancakes.   
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Founders Brewing Co. "CBS Imperial Stout"  $10.50/10.5 oz. on tap @ Union Tap House, Philadelphia, PA on 9 February 2018    Notes: Very dark brown-black body beneath a creamy head of brown. The head retention is very good and the lacing is even better. The aroma suggests chocolate, cocoa beans, toffee, oak, vanilla, Bourbon, coffee, and maple syrup. The taste follows, with stronger notes of maple syrup, caramel, Bourbon, vanilla, chocolate, a charred roastiness, and coffee beans. It's sweet and just moderately bitter but also balanced by a touch of alcohol and acidity. Medium-full in body and smooth and oily with a moderate, very fine-bubbled carbonation.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Black color with a modest brown head. Aromas start with the bourbon, though it is fairly subdued, at least in comparison with her sister KBS. There are clear maple aromas, but again not so strong. Mellow aromas of maple and red soft fruits. Plum, cocoa aromas are apparent, also coffee but again little less than KBS. Taste is a nice mix by sweet and bitter. The vanilla and maple provide a mellowness that balance out any original bitterness of the KBS, so the beer is more balanced and less rough. The body is full, there's a distinct alcohol warmness. The texture is a bit creamy, more so than KBS, thanx to the impact of the maple and vanilla from the oak barrels and the maple syrup. A great beer but I prefer the KBS's strongness than this wonderful "soft" maple syrup version.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Received in a Ninja box from @Dragginballs76 – Thanks Michael!  Undated 750 mL capped bottle, stored at 42 degrees and served at 58 degrees in a hand washed and dried Jester King snifter.  Appearance – 4.25  Body – Dark brown/black, opaque. Effervescent.  Head – Large (Maximum 4.5 cm, aggressive center pour), khaki, medium density with a rocky top, good retention, slooowy diminishing to a very irregular three to twelve mm ring fed by effervescence and a thick and rocky partial layer. Head retraction leaves complete rings of lacing, fairly unusual for a brew that is both 11.7% ABV and barrel-aged.  Lacing – Good. The combination of the head retraction and the lowering of the beer level with consumption leaves a picturesque curtain effect.  First pour – Dark brown, clear.  Aroma – 4 - Dark chocolate, light roasted malt, a hint of coffee, no maple syrup aroma.  Flavor – 4.25 – Initial flavor is coffee followed by a bit of chocolate. Maple ghosts by on the aftertaste. Alcohol is not found in the taste, nor on the nose, nor evident by gastric warming. It was, however, evident in my mental patterns as I finished the bottle. Hops are not evident. No diacetyl and no dimethylsulfide.  Palate – 4 – Medium to full, almost creamy, soft carbonation.  Impression and summation – 4.25 – There is no argument that this is an above-average impy stout. However, IMHO, those rating it as straight “5”s across the board need to re-examine every impy stout they have ever reviewed. The aroma is not extremely above average – I wasn’t transported to Dream Lands by the wafting perfumes of ambrosia. The palate is not excessively better than most impy stouts. The appearance was only slightly unusual in that good lacing remained considering the ABV and the barrel-aging factor. The flavor, while good, did not transport me to Paradise, not even by the dashboard lights. I’m certainly glad that I tried it but still, it’s much like buying a unicorn and finding out it’s only a mutated goat.   
look: 4.25 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 3.75 | taste: 5 | feel: 5 | overall: 5 Got the first pour off a new keg at New Albanian during Gravity Head. Strangely, I smell nothing. But that's it. Phenomenal. Smooth. Like the KBS without the sharpness or boozy taste. Yes there's booze, but it's mellow. OMG GOOD   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 Very dark clear brown, aromas of coffee, maple and chocolate. Rich, but not as sweet as I expected - balanced vs. the ABV. Aftertaste has wonderful layers of flavors that linger on the tongue.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 This delicious stout has plenty of the advertised maple, but its subtleties also recall sweet fruit—I sense cherry and maybe a bit of strawberry. The beer pours a deep, thick brown with a gorgeously tan head, and it smells like a sweet coffee. Truly an excellent beer for a special occasion.   
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Appearance – Half finger head on a nearly opaque clear brown body.    Aroma – Coffee, dark roasted malt, maple syrup, dark chocolate. Wow. Very layered.    Taste – Coffee, roasted malt, maple syrup, slightly sweet, definitely a sipping beer. Very rich.    Mouthfeel – Full and thick, slightly creamy.    Overall – Well worth the hype. The best stout I have had in years.   
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4 | feel: 4.25 | overall: 4.25 More chocolate than I expected. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Beer review #1000 for me. Actually drank this beer a while ago but knew that with a beer this special I'd wait till the one thousand mark. This beer pours a beautiful deep dark brown with a legitimate dark tan head. The aroma is a fantastic blend of coffee, chocolate and maple. The flavor follows the nose, with vanilla, caramel and oak joining the party. The feel is smooth and creamy. Overall I believe this is the best beer I've had.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 this was really good however I feel like I really shot myself in the foot by not letting this one sit for at least 6 months or so. You can tell all the flavors would round out really well then it would be spectacular. Still very good just a touch rough around the edges   
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 Poured from a 750 bottle into a St Bernardus goblet. Vintage 2017.  4.75/4.25/4/4.5/4  A: Pours black, not too viscous, with an impressive two fingers of latte-colored foam.  S: Smells like oatmeal raisin cookies with stale cold brew and loads of sugar and a touch of dark fruit and vanilla. No booze.  T: Tastes smooth, but with a touch of fire. Most obvious are the toasted malts, which along with the sugar hints at toasted coconuts. Long endtaste is mostly dates and maple candy, but there is a touch of chocolate right at the end that forestalls any lingering cloyingness. From a beer with this much going on, I frankly expected a lot more. The taste is subdued and rather balanced, a rounder, sweeter KBS. I miss the bitterness from the FBS/KBS actually, but this is extremely well done.   M: Very fine, toeing the line between thick and spritzy. Never too heavy or too anemic. Well done.   O: Impressive, if not entirely worth scouring the planet. Virtually no trace of the 11.7%, a mellow, contemplative, after supper drink like a fortified wine.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Bottle courtesy of Toby. Dark brown with some light sneaking through. Aroma is the normal RIS aromas with hints of maple. Taste comes on a bit stronger, more of the booze, sweetness, coffee, maple.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 This beer has the same great look as its more famous brother, KBS.    The maple is distinctly present - somewhat in the nose and very potently in the flavor. The sweet maple flavor could present a nice contrast to the bitter roast but instead it somewhat detracts from the stout-like qualities of this offering. The bourbon also seems to be a bit drowned out.    I waited a long time to sample this Great White Whale. Unfortunately, I was somewhat disappointed.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 Pours an oily, pitch black coloration with a large, creamy head. Smells absolutely intoxicating of caramel, roasted malt and coffee, with lovely, mellow notes ouf bourbon, oak, vanilla chocolate, toffee and maple. Taste follows the nose, with a complex and incredibly well-balanced harmony of caramel, roasted malt, coffee, dark chocolate, toffee, bourbon, oak, vanilla and maple, with some earthy notes and a certain spicyness coming through as well. There is a slight bitterness in the aftertaste that really balances out the caramel, maple sweetness, not that it would be too pronounced in the first place. A little booze coming through as well, but it's such a lovely, mellow shade of bourbon that it doesn't feel unpleasant at all. Rich body with a thick, oily mouthfeel and low carbonation. This is without a doubt my new favorite stout, no contest. The exceptional balance is what makes this special. Nothing really stands out too much, which is a GOOD thing. Balancing a stout this complex so well is a true accomplishment.   
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 I have finally had the pleasure of getting ahold of this legendary and well respected brew, this winter of 2018! First time tasted at a friend’s place, 2nd time, purchased by myself, cracked open at my son’s 2nd birthday party, reviewed here.  Pours a dark mahogany and nearly black color. However, what makes the color even more special, is the hints of ruby red, that make this brew appear vinous. As it pours, a dense and creamy tan mocha heady rises to the surface, foamy and frothy. It eventually dissipates.  The aroma emits boozy sweetness, like a dessert liqueur. Although the alcohol fades somewhat, the sweetness doesn’t. It massages the olfactory with the rich sweetness of both milk and dark chocolate, and maple syrup. The roasted malt and coffee is also prevalent.  As with the aroma, the initial impression of liqueur and boozy sweetness greets the tongue like a dessert drink. Yet, it never becomes too boozy or cloying, considering the complexity of flavors. The diversity of flavors evoke dark chocolate, brown sugar, dark caramel, maple syrup, bourbon, oak, vanilla, toffee, and creamy sweetness. However, the mid palate offers an assertive balance of roasted, slightly charred malt, coffee and hops. The finish is just about perfect, adding the taste of espresso beans, hops, tobacco, and a lingering bitterness and dryness that makes it drinkable.  Mouthfeel is full, creamy, velvety, smooth, rich and decadent. Syrupy and with a gentle carbonation. It is a sipper, yet, easy to drink at the same time. Sweet overall with a nice balance of roasty bitterness. High on alcohol but not overwhelming; it provides a slow warming and gentle burn.  I can’t think of many more superlatives except to say it is out of this world. I enjoyed it even more than KBS. Hope to have it again next year. I hope this review did it justice.   
