look: 4.5 | smell: 3.5 | taste: 3 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3 | feel: 3.25 | overall: 3.5 Poured from a bottle into a pint glass.  Appearance - deep goldish brown, little carbonation with a fairly thick white head. Lacing is coarse and sticky along back of glass!  Smell - sweet brown sugar and hops!  Taste - the sweetness from the nose is far more profound in the taste; the syrupy sweetness drowns the hops.  Feel - medium body with overt sweetness throughout.  Overall - does not come across as a barley wine or a strong ale.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 12 oz bottle. Clear bright orange amber color with two finger head, great retention, coating lace. Sugary sweet aroma. Sweet syrupy taste immediately countered by dank piney and citrus rind hop bitterness, powerful. This brew is strong and a bit boozy but so drinkable, it's weird, just kept tasting and it was gone. The flavors just work well together, dangerous. Finish is dry and the hops stick around just long enough. Medium to full soft mouthfeel, glides down. Had this one awhile back and don't recall it being this tasty. Great brew, gonna get some more.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3 | taste: 4.5 | feel: 4.5 | overall: 4.25 Crisp and flavorful. The ac is there but not at all overwhelming. Having this now on a damp cold night. This is one of the better beers I have had of late. I wish the bouquet were better however I feel my novice nose is to blame. Will be looking for it again.   
look: 3.5 | smell: 4 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 I don't have much experience with this style but STRONG Ale is fitting for this one. It is definitely unusual but am trying to expand my horizons to the different styles. Huge sweet aroma and taste. Boozy too. The more I sip it the more I think it is growing on me. I only picked up 1 bottle in a mixed sixer so will definitely try again.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 Look: It pours a redish cider color with a decent and persistent head.  Smell: It smells sweet! Apples and other subtle fruit.  Taste: 9.8%!? It tastes full of hoppy nectar. It is sweet, but delicately so, balanced with malt.  Feel: It is deceivingly thick with a long aftertaste.    Overall, it is a good beer. I'm a little concerned the sweetness will get old but the first half glass went down easily.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 Very pretty red color, tall, persistent head.    Mild smell, clean, hoppy.    Intense taste - bitter hops, some sweetness - burnt peaches.    Mouthfeel is very rich.    Finish is >>super<< long, intense, well integrated with the beer.   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 I was a bit disappointed by this beer. The smell is alcohol, brown sugar, some spicy Lagunitas style hops. The taste is sweet and strong. I prefer Undercover Shutdown. nb   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 This beer pours a beautiful crystal clear dark amber color with a 2 finger off white head. The retention is very good and lasts all the way through. There are also huge sheets of lacing. The smell is brown sugar and sweet caramel malts with a hint of grapefruit and pine. Taste is the same, but also getting some orange and a touch of alcohol. Feel is light side of medium, but suprisingly light for the abv. Overall this beer is fantastic and a winter seasonal that I patiently wait all year for.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured into a snifter from a bottle. Beautiful dark brown with creamy head and great lacing. Pleasant pungent smell. Great hoppy sweetness with the right amount of bitterness. A very enjoyable beer.   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 First review here. So here goes:  Look: Very nice head with great lacing all the way to the last sip  Smell: Smells a lot like a Lagunitas beer, and that is a good thing (to me at least)  Taste: Different than most I've had but tasty. Good hop snap to it  Feel : Pretty smooth is the best way I can explain this  Overall: Wow. Really like this beer. So impressed with the drinkability at this abv   
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 Pours nice into a tulip glass, nice color with a substantial head. I am sure there are more descript ratings of this beer then mine but, I can say that Lagunitas has contently put out great beer and never disappointed.   
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 Bottle into a New Belgium snifter. Pours a dark, hazy gold and settles a very clear, yet dense amber in the glass. Beautiful 2 finger head of sticky, off-white foam on top. The nose is very sweet - strong notes of, get this, brown sugar along with caramel, toasted malt, and some sweet fruit (peaches maybe). The taste follows fairly precisely bringing lots of caramel and sugary sweetness to the taste buds. Again, there are notes of fruit - banana, peach - that are good, but don't mesh perfectly with the other stuff this beer has going on. Very hoppy, also, to the point where this reminds me of an old IIPA. Luckily the other flavors mingle enough to make it taste pretty good. Expectedly dense on the palate, almost syrupy. No alcohol burn at all. It's actually quite creamy and smooth.    Overall, interesting but good. This one would definitely benefit from a few months in the cellar, unless you like your strong ales and barleywines overly hoppy, which I do not. Not bad, though.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Pours a beautiful amber color from bottle into pint glass.    Very sweet scent but not your typical heavy malt presence. Im sure there is a boat load of malt, but I smell candy up front instead. Caramel. Some fruitiness too, maybe mangos or apricot.     Tastes nowhere near 9.8%. Hoppy, sweet. Great balance but the sweetness nudges its way up front a bit.    I wish i bought more than just a single bottle.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 On tap. Pours a hazy light brown color with a two finger head that leaves a small ring of lacing at the top of the glass. Aroma of alcohol and caramel malts, with the alcohol being the dominant smell. Taste is caramel, brown sugar, and a slight nuttiness before an acidic, boozy finish. Medium body and medium carbonation with a very boozy finish and minimal alcohol aftertaste. Kinda shocks the tongue.  The taste isn't over-run with alcohol and the alcohol is actually decently hidden until the after taste. Nice sweet body to make it very drinkable. Body is a little light, but still doesn't feel too off. Another solid one from Lagunitas.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 Lagunitas Brown Sugga      Due to Lagunitas constantly putting out great beer ( for the most part ) I wanted this one for quite some time. Seeing as this is the brew Sucks replaced, I shall hold it to the same standard in terms of my ratings. Finally at long last found a sixer for $11.99 at my local shop. Drank one, and I'll review on the second one. Passed up Blackout Stout for this guy, let's hope it was worth it. Enough talk, let's crack this fucker.    Look - From the twelve ounce bottle into a pint glass. Pours a crystal clear amber with a monster moderately off white head that sticks around forever and a half leaving immediate stick as it slowly dies down to a large frothy canyon amongst the top of the drink. The carbonation appears to be very low on this brew. Lacing is extraordinarily attractive after the brew is finished and leaves a nice sticky ladder to the depthsof the promised land of hell.    Smell - The nose starts of pungent with a large smack in the face of bitter fruit juices and brown sugar. There is an ever presence of alcohol as expected for 9.8% but it is nice and fits the beer very well. Doesn't smell like a high abv stout or what have you, much cleaner without any specific alcoholic beverage to match it up to. Caramel maltyness as well.    Taste - The flavor profile starts off with a smorgasbord of that big bitter fruit juicyness I mentioned in the smell. The brown sugar and malty goodness are as prevent as you would think and the two meld perfectly and turn just a touch spicy on the tail end. Alcohol has a bit of a showing at the tail end as well though it is very tame for the beer being nearly ten fucking percent. The fruits I'm picking up are pineapple dominant with a touch of grapefruit and mango.     Feel - The feel on this one can vary considerably depending on the temperature of the beer as I've noticed. Drink this one on the warm side for full effect. Body is thin to full,again, depending on the temperature. Since the head has settles down to a thick frothy cap after half an hour the brew is very creamy. A nice spicyness in the mouth and all the flavors mentioned in the nose remain. A bit of an alcohol bite but it is so pleasant and fittingly so that you'll wanna smack your wife.    Overall - Wow. Wow. Wow. Wow. This one was well worth the wait. A perfect unison of malt and hop. Too fucking easy to drink at just barely shy of 10%. Flavors come together as best they can for the abv and they are just...damn bruh. Lagunitas really did it with this beer. One of the best strong IPAs I have ever come across. Of you are a DIPA fan and you see this, buy it. All. It reminded me of the undercover shutdown ale they put out, only with better hoppyness and better balance. Truly a masterpiece. End review..   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 This is a beautiful beer: deep amber in color, crystal-clear and sparkling, with a lasting giant pebbly off-white head; lacing consists of goodly, IPA-like rafts and ladders. The nose is a big, enticing blend of cotton candy, juicy pineapple and sweet/spicy florals over a more subdued grassy pine backdrop; significant boozy overtones round it out nicely. Up front, the palate is bitter pineapple and citrus with piney highlights; mid-palate the sweet/spicy characteristics emerge and bring the flavor into alignment with the aroma, and assertive boozy undertones fulfill the aroma's promise. A very nice sweetish, light-caramel malt backbone is on prominent display; this is ultimately a hop-forward beer, but the malt presence is considerable. The finish is caramel malt and pine, followed by the onset of a moderately bitter grassy pine flavor that lingers for a few minutes. Retrogustative olfaction is decidedly grassy. Mouthfeel is on point for the medium body, and the texture is creamy with a perfect slight pepperiness from the modestly-expressed fizzy carbonation. This is a very smooth drinker for the ABV, and damned tasty to boot. (12 oz bottle, no code date)   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
