look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 Call this niche marketing success. The Arrogant Bastard branding has few rivals and significantly raised the value of Stone. I am happy for them. But, all these hops are not for me and detract from this brew's crafty blending of malts that I quickly sense are there... but the hops never let this be a fair fight.    Listed/reviewed in the book "1001 Beers To Taste Before You Die", Arrogant Bastard probably should be there to represent the west coast iconoclastic, entrepreneurial brewer that typified the second generation of American crafters. But, Arrogant Bastard would not be in my book.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Bottled 3/3/16  Bought 4/25/16  Poured into a pint glass    L: Beautiful amber hue with a few fingers of pale brown foam. A classic ale look    S: Hoppy with some fine hints of caramel and baked bread    T: A classic ale taste with a bit of hoppy bitterness on the back end. Make sure you try to let the head break down before drinking as the more foam you get per sip, the hoppier/bitter is the flavor of the ale.    F: very similar to your typical ale. Good carbonation but not too fizzy. Not overtly thick or thin.    O: I'm not with the norm that loves a ton of hop flavor and bitterness of their beer so while I enjoyed this ale, I'd probably go with less IBU ales. That said, this ale is a nice vacation from the norm that will appeal to both the standard beer drinker and the hop head as well.   
look: 4.5 | smell: 4.25 | taste: 3.5 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.75 | overall: 4.5 This was the first beer I reviewed on here, when my journey into the realm of craft brewing was young. Three years later, I am back, and I am re-writing my review.    This beer looks beautiful. I did not have the most appropriate glassware on hand, so it went into a standard shaker pint. Still, it was a dark ale color, a satisfying redish-brown. Poured from a 22oz bottle, it developed a light tan head that left nice lacing at first, but dissipated relatively quickly when compared to other beers I appreciate as much as this one.     It smells well balanced. I detect both the malts and the hops in equal proportion, but personally find it difficult to distinguish if the hops are more fruity or floral. One thing is for sure, I do not detect a pine aroma, and that doesn't show up later either. As the beer warmed, the alcohol made an appearance in the aroma of the beer, and it was very welcome to the party.    My palate is a bit rusty at the time of tasting, but the caramel hops are there for anyone to see. It finishes with the hops, and it is just as bitter as a solid IPA. There are much more flavors in there, but I am off my game right now. I will have to come back a third time. The finish seems to have a bit of dryness to it, and I think I detect that because of the contrast between rich caramel malts and the strong hop presence at the end.    The mouthfeel is also exquisite, having a light carbonation that allows the beer to still feel as though it has a heavy body, while tantalizing the taste buds with the buzz of carbonation.    I am a very big fan of this beer. It is one of the first that really awakened in me a desire to understand craft beer, and it continues to be an excellent brew, available nationwide (USA based reviewer), for a great price. If it is not a beer you have had, I urge you to change that. You will come back for more.   
look: 3.75 | smell: 2.75 | taste: 2.5 | feel: 3.25 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 Golden brown or maybe it's kind of red with a nice head. A bit salty with lots of piney hop flavor but not bitter. Plenty of carbonation. Not as good as double bastard but very good.   
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 Look: This gets a 5 because I cannot be asked to always grab a glass to see the color of the beer... Do we really care what the color of a beer is? No.    Smell: I don't need to say anything other then hops with some fruits to make an excellent aroma.    Taste: A bitter taste that left my mouth feeling a caramel effect.    Feel: Over the course of this drink I feel that it's a smooth drink that goes down the hatch quickly and that this drink is worth your interest!    Overall: I'd trade or buy more of this beverage with a smile on my face.   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 First time out of a can, so I had to revisit it. More bitter than I remember. Still in your face after all these years. Cheers! 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 Appearance: Poured from bomber into snifter. Beautiful Amber/ ruby red color with 2fb off white head. Aroma: hops with fruit/pine. Caramel malt. Taste: bitter that then transforms into beautiful caramel with hint of roast. Mouth: moderate body with moderate to high carbonation.     Overall: beautifully bitter complex malty beer. Great example of a strong ale.   
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Sampled from a tulip glass at the San Diego Airport (Stone Brewing at Terminal 2)  Appearance: Brownish-red color with about 2 fingers of white foamy head.  Smell: Strong aroma from hops are easily detected. A more subtle mix of fruits is also noticed.  Taste: Similar to smell. Strong bitterness from the hops that is well balanced by the sweetness of malts. Mildly bitter aftertaste that is not uncommon to strong ales and IPAs.  Mouthfeel: Medium bodied beer with moderate carbonation. Goes down smoothly.  Overall: Stone Brewing rarely makes a beer that isn't enjoyable. This one surely does not disappoint, and I highly recommend this tasty strong ale.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 Served in a snifter, it pours a beautiful clear copper with ruby glare, with a one-finger ecru head, foamy, with good retention.   Easy to form head again after a swirl, you can see it is really carbonated. It also leaves a very good lacing.    The aroma is very intense as you can sense it without getting too close to the glass.  Very hoppy bouquet. You get notes that you would expect in an IPA or IIPA. Tropical fruits as in passion fruit, tangerine and melon. Earthy hop aroma too, caramel, and slight butterscotch. Very unique.     The flavor follows the nose.  Upfront the sweet notes of the fruits and caramel and some tamed bitterness, but quickly the earthy hoppiness and the butterscotch gain prevalence and transform into pure bitterness. A boozy note underlies the whole flavor and it almost gives it a vinous quality, and a malty sweetness comes through as well. A roasted character is also perceived.  The aftertaste is long and mostly that of caramel and earthy bitterness.   Oily mouthfeel, full body, very smooth, nice carbonation.    A complex and Sui géneris beer.   Scrumptious.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours a pretty dark brown with a creamy head that does leave some lacing in the glass. Really complex flavor. Fruity, hoppy, and something else that I cannot really describe. Not sure. Try it, I am sure you will like it.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 
look: 2.75 | smell: 2.75 | taste: 3.5 | feel: 4.25 | overall: 3.5 Nice 24oz bottle on February 2016. I'm afraid that I don't see what all the hype is about. Don't get me wrong, it's a good beer. But it's a stretch to cal it remarkable. The smell isn't overpowering, and it goes down very smooth for a beer over 7% ABV. However the taste just isn't there for me. I found it to be boring and bland. Overall a good beer but I would not call it world class.   
look: 4 | smell: 4 | taste: 3 | feel: 3 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4 Dark brown with a reddish tint. A light tan, creamy head that leaves sheets of lacing. It has a fruity (possibly pineapple), caramel and pine aroma. The taste is slightly fruity with a hint of dark chocolate and a mild sweetness. There is a really nice hops bite at the end. Nice beer with a ton of hops.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 L: A nice fairly clear bright red-orange in color, with a small level of tan head.    S: Topical fruits, some hops as well    T: Very interesting taste, a unique mixture of tropical fruit flavors with some unique hop flavors that I have difficulty describing. Overall a good taste.    F: Smooth, a medium-light amount of carbonation. Medium body.    O: This is better than I remember it being (have had it in the past, never reviewed until now though).   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Smooth as cream head, pretty hefty aftertaste on the hops. 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours a dark amber, with a two inch head and excellent lacing. Smells of a caramel sweetness, some hops, an earthy quality and a slight boozy quality. Tastes of roasted malts, caramel, slight chocolate flavor, some booze and finishes slightly bitter. Moderately carbonated with a creamy mouth feel. An excellent beer.   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 12 oz. bottle poured into a willibecher    A- Dark amber, chestnut in color. Off white head holds good retention, and little bits of lacing.    S- Caramel, booze, faint roast. Earthy hop aroma.    T- Caramel and earth hop. Subtle sweetness, burnt sugar.    M- Dry bitterness with a long finish.    O- Tasty, strong, nice complexity.   
look: 4.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours a reddish brown color with a one finger or so fluffy white head with tons of lacing. Not quite as impressive looking as I had hoped but it still is pretty unique and I can't think of any other beer that quite looks like this one. Smell is intriguing. A lot of sweet and malt based flavors come through: caramelized brown sugar, toasted bread, some dark fruits, etc. But there's also a definite hop oil type aroma to it. Lots of complex roasted, caramel, and earthy flavors that develop all throughout the palate. The bitterness slowly comes in and is strongest right on the finish. Feel is full and rich, some alcohol is noticeable and gives a warming feel. Finishes dry, leaves a lingering bitter aftertaste. Surprisingly easy to drink, I didn't struggle at all to finish the whole 22 oz and came out feeling pleasantly buzzed! I was very impressed with how balanced the flavors were and how surprisingly delicate and complex some of the flavors were. Will definitely drink again.   
