look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Scotch ale not quite as dark as a porter. Should have liked but the flavor was really blaah 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 Pours with a small head and very low carbonation.  I couldn't sense a very complex aroma, maybe due to the alcohol content and the roasted malt that are very upfront.  Decent, but nothing really special in my opinion.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 Clear mahogany beer with excelllent tan head, bastardly good retention.  Smell - sweet, caramel, peat, vanilla, wood, alcohol.  Taste follows the smell, unexpectedly lots of hops.  Low carbonation, full body.   Rich and flavourful.   
look: 4.25 | smell: 5 | taste: 5 | feel: 4 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 12oz bottle (bottled on 04/06/16) poured into a pint glass sports a dark gold colored body floating a 1/2in tan head.  Aromas are malt focused and some stone fruit,citrus and plum.  Flavors match including molasses and stone fruit.  So smooth, creamy, medium feel.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 A nice brew. Good experiment from Founders. Pours good, looks good, tastes pretty good, feels good. But alcohol overpowers in front, the middle and all the way through making other flavors barely noticeable. Experimentation with serving temps doesn't add complexity to flavor. At 10 bucks a sixer, It's a reasonable interpretation of a mediocre Scotch house ale if you've never had a real one. Nothing special. Not bad at all. Just not an interesting brew. Might be worth aging for a year or two.  Edit: At approx 60°F, other flavors shine through. Plum, raisin, apple, earth, more buttery. Where on this site do we talk about aged beers? I will put a few of these away for a year or two. Report back then.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 poured from a 12 oz. can pkgd 4-19-16    nice deep copper, fluffy tan head  sweet malty nose, bready  bread, rich, bold and malty, malt forward, big  mouthfeel, chewy.warming.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 5 | feel: 4 | overall: 4.5 12 oz bottle, 3 months from bottling    L: Hazey Brown and raisin   S: rich sweet malt and dark fruits  T: a PUNCH IN THE FACE of molasses, raisins, and plums!   F: solid carbonation with a syrupy character    Overall: not my thing but it is SO IMPRESSIVE! For the style they were going for, near perfection. The more you drink it, the flavor gets more tame and manageable. The sweet dark fruit and molasses stays in the flavor the whole way through.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 Quickly becoming nag one of my favorite beers, and I always have it in my cooler. I enjoy the thick mild sweetness of this beer, true to many Scotish ales I've had in Scotland.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4 Dark fruit aroma with a bit of spice, roasty and sweet. Dark brown / ruby color, with some haziness. Visible carbonation. Tall tan creamy head, receding slowly. Nice lacing down the glass. Thick and smooth feel. Initial taste follows the aroma... lots of malty complexity, a little sweet, with dark fruits. The finish has the bittering hops assert themselves into the aftertaste, which seem a bit overdone or overhopped for a scotch ale.   
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 12 ounce bottle poured into a pint glass.    L---Robust, copper color with a nice head that faded quickly and left no real lacing. Head & lacing as expected per ABV.    S---Toasted caramel, dark fruit/raisin. Some rum in there as well for a pleasant surprise.    T---Malty. Toffee & dark fruit. Perhaps some vanilla as well. Unfortunately, the rum didn't follow through from the nose.    F---ABV is well concealed. Thick & a little cloying from sweetness.    O---An excellent offering from an excellent brewery. I'll take another, please.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 5 | overall: 4 12 oz bottle Born on date: 4/28/16. Poured at 60F into a snifter glass.   A: Brown with a ruby hint. Hazy appearance. 2 finger tan head with good retention.   S: Alcohol with some malty sweetness typical of a wee heavy or other high abv malty styles also some astringent qualities.   T: Caramel malt sweetness/alcohol/astringent properties/earthy hops.   M: Slightly thick but not overly syrupy. Carbonation medium. Appropriate for the style.   O: Overall, brewed well to style perhaps with more earthy hoppiness than usual. A bit astringent/boozy for my tastes but good for a winter warmer type beer. I would generally prefer a belgian dubbel or a quality doppelbock though in any situation that this beer would be appropriate.   
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This has been a favorite for a long time and I just realized I've never reviewed it. Poured into tulip glass. It pours a dark brown with reddish hues with one finger of ecru-colored head and lacing. It has a really aromatic smell of roasted malt, raisin, caramel, brown sugar, and a whiff of tobacco. All of the smells are present in the taste plus the telltale peat and a little bitterness at the finish. The tastes blend together very well. This ale is medium-bodied, creamy, and the 8.5% ABV gives it just the right amount of substance. Overall, Dirty Bastard has been a favorite of mine for many years. I'm impressed that the quality persists regardless of the volume brewed. This is one of the beers that attracted me to craft and I enjoy sharing it with macro-drinkers.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a medium brown with a e inch head that leaves excellent lacing. Smell of sweet malts, smoke, caramel and a hint of booze. Taste is sweet malts first and foremost, dark chocolate, caramel, yeast, dark fruits and a nice hop presence. Very smooth and creamy mouthfeel, finishes slightly dry, medium bodied. Another excellent beer from Founders.   
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Founders Dirty Bastard, 8.5% ABV, 50 IBU, style is Scotch Ale/Wee Heavy. Pours medium to thick, dark brown, five fingers of tan foamy head with good retention, and real nice lacing. Nose is malty sweet, and scotch. Taste is sweet and roasty malt, some scotch. Not much bitterness. Great mouthfeel, and overall excellent. I like this as well as Orkney Skull Splitter, and almost as much as Backwoods Bastard - two of my favorites.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3.25 | taste: 4.25 | feel: 4.25 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 This wee heavy pours a dark reddish brown color with a somewhat small tan foamy head. The smell is really intriguing, very malt heavy, a little sweet, smoky, and a hint of alcohol. The flavor is quite complex and unsurprisingly malt heavy. There are flavors of peat smoke, dark bread, a little bit of chocolate and caramel, some dark fruit, and alcohol in the initial taste, which is kind of whisky-like. There is a surprising amount of hops in the finish though that also imparts a lingering piney flavor in the aftertaste. Although on closer inspection it does say that it is 50 ibu and this brewery liberally hops their beers, so it shouldn’t be that surprising. The finish is semi-dry and the body is on the high end of medium, but a little bit lighter than I would have guessed based on the smell and there being 7 malt varieties in the beer. The flavor is good, but not as amazing as the smell. It is a pretty interesting, very robust beer though, which I appreciate. It’s definitely worth trying and one of the better and more interesting examples of the style that I’ve had.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Very dark Amber pour, tight off-white bubbled head with great lacing on the glass. Aroma to me is kind of mute, slight hints of tabacco, toasted malts and wood. Some hints of sweet yeasty character as well, reminiscent of bananas and caramel. Taste is an overall malt bomb. Sweet malt compliments that dark fruit and Belgian yeast-like flavors that come through. Some hints of chocolate, toffee and caramel as well. Mouthfeel is medium carbonated with a little oily characteristic going. Overall a malt bomb with just enough bitterness and complexity to not be overly sweet.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 4.5 I have this beer on tap now at lat 28 and I don't particularly like dark beers. But this is a good seller. 
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 First time trying this beer. Lots of people seem to like it, so I gave it a try. This is overall a nice beer. It reminded me a lot of a Porter with the smell and the taste. Lots of Chocolate and carmel notes that jump out at you with this beer. It's not as hoppy as most Ale's I have tried. Very easy drinking for a higher ABV beer. I would recommend this beer to anyone and I will be buying it again.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 Poured intro a snifter/tulip/wine hybrid glass from a 12oz can    A - A completely opaque muddy brown/red, half finger tan head and some serious sugar legs/lacing    S - Vanilla, anise, booze, wood, dark chocolate dipped berries, sweet tobacco, red wine, banana (yeast), rich/toasted/roasted/sweet malt grains, tons of green and brown earth, Marciano cherries and smells so creamy     T - Huge malt (Toasted, Roasted and Sweet), anise, cracker and Belgian like yeast, dark chocolate, ripe dark berries, very earthy hop booze, wood and soil.     M - Full bodied, well balanced, nice complexity, medium plus acidity, medium carbonation and a malty sweet ride.    D/O - This is one big beer. I liken this and old scotch ale to the porters in density and flavor. Not an everyday beer and the sweetness is delicious but thirst quenching it is not. Huge flavors but nothing over the top which is nice and the balance of sweet and bitter is gravy.     Final thoughts - At 8.5% ABV and around $20 a 12 pack this one is for sharing and parties. Also, aging one of six of these isn't a bad idea either. Enjoyed it out of the can more than the bottle.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 This Dirty Bastard has full rich caramel and malt tastes but these quickly layer into a distinct quinine finish. (For those not familiar, "quinine" is a traditional drug to treat malaria, but is taste is bitter and not hops-like.) This is a really interesting brew. But it's not an all-night-long beverage or an everyday fair.   
look: 3.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
