look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 A real gem of a beer.  All the qualities of a wee heavy and the savory notes of a bourbon aged stout.  Pours inky black with khaki head with rich bourbon, vanilla notes. Taste is sweet malts forward, caramel, molasses and vanilla notes with a pleasant finish. Mouth feel is medium, mild effervescence, delicious.  ABV well hidden - solid beer, a real winter warmer.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Service:	Bottle  Bottled:	Oct-4-2016      A:	  Clearish, ruddy brown-black with ruby hues in the light. Nice two fingers of khaki head that settles to a half-finger. Sheets of lacing and good retention. (4.25)	    S:	  Rich dark fruits, slight tannins, oaky barrel character, roasted nuts. (4.25)	    T:	  Rich and hearty with little detectable alcohol. Cocoa powder, molasses, dried cherries, slight bourbon oaky warmth, layers of toffee coated, nutty malt. (4.25)	    M:	  Smooth, rich, drinkable, warming-but-not-boozy, medium-plus body, soft carbonation. (4.25)	    O:	  Excellent Scotch ale, excellent barrel character.   This is a tasty, drinkable beer with rich layers of toffee and fruit cake. The barrel is there and is a perfect level for my preferences: present but not omni-present and the wood comes through a little stronger than the booze that was previously in it. Alcohol is well-hidden, all-around enjoyable beer. Seriously, 11 ABV?!?! Crazy!   I would definitely have this one again. (4.5)   
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 The wait is over as I finally cracked open a bottle of Backwoods Bastard for the 1st time and have to say with how much anticipation I had for this beer I am highly disappointed. Perhaps my glassware wasn't very appropriate as I poured it into a goblet but still it's not as delicious as Founders Dirty Bastard which I expected this to be similar just stronger.  Alright so poured into a goblet and color is of a caramel chocolate brown, almost resembles that of maple syrup with a very thin lining head right from the get go. It's a 12oz bottle yet 3 months since it was bottled the carbonation has already shrunk as now it look like 11oz or less which is surprising as I had always read that this type of beer is good for aging but if that is so why has an ounce already been reduced? Nevertheless I still have 3 that I plan on aging which perhaps next year I will think differently about this beer.    The aroma is quite mild with smells of oak and scotch but not as powerful as expected or even as powerful as the dirty bastard.    The feel of this beer is light and smooth with a mild sizzle.    Taste is that of scotch and not beer and when it comes to what I'd rather choose it would be scotch. It's a scotch with some barley and mild carbonation. Tastes also include oak, caramel, vanilla, malt, and butterscotch. Not a bad November-March beer but not as good as I had come to expect.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5 Overall first...I love this beer! It's no wonder that Founder's got to be the best brewery in America. The color is similar to a raisin dark violet black. The head is creamy beige. Taste something like raisins and sweet. It tastes naturally sweet as if it was pressed fruit. The alcohol is noticeable at first but later not so much as my tongue got use to the new flavor. It lingers on on the tongue after swallowing. I prefer to let it sit on my tongue for 3 seconds before swallowing. It ends crisp and clean. This is a beer that is most certainly a sit back and relax after dinner. I would only need one for the remainder of the night. Not an everyday beer or one that I would drink in a day. It must be a one a day and only after a good meal. Classy.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Type: 12-oz. bottle  Glass: AleSmith Barrel-Aged Reserve snifter glass   From: Bine & Vine Bottles Sop in Normal Heights (San Diego), Calif.  Price: $14.99 for a 4-pack  Purchased: Oct. 25, 2016   Consumed: Oct. 30, 2016  Reviewed as: Scotch / Wee Heavy  Misc.: 2016 release; Bottled Sept. 22, 2016 at 5:56 p.m. ET    Had been wanting to try this one for a long time. Finally saw it in stores for the first time at Bine & Vine. Wanted to get just a 12-oz. bottle, but they only had them in 4-packs. Ended up pulling the trigger for $14.99, picking up the last one. The label says it all - Scotch-Style Aged in Oak Bourbon Barrels.    Poured a dark brown-to-light-black color with two fingers of khaki-tan frothy head. A few bubble streams coming up at various points on the glass. World-class spiderweb foamy lacing. Excellent retention. (Sight - 4.50)    Smelled a mix of boozy bourbon and deep oaky notes. Wow, very appealing. Digging deeper got vanilla, caramel, toffee, leathery tobacco, raisins, dates, oak chips, cocoa, sticky dark fruits and Whoppers candy. Cooled down on the nose as it went down. Really had me wanting to try it. (Smell - 4.50)     Tasted very similar to the nose, but maybe not quite as good. Getting woody oak chips, smooth bourbon, subdued vanilla, raisins, dates, some earthy tobacco, cocoa, bitter dark chocolate, roasty malts, more dark fruits (plum?), caramel malts, touch of brown sugar, still getting Whoppers candy, maybe the malted chocolate, and toasted toffee. Wow, feeling that 11.2 pct. warming down my stomach. This is wonderful. (Taste - 4.25)    Full body. Creamy-to-sticky texture. Average carbonation. Long, warming finish. (Feel - 4.50)    This was just awesome. Even better than I thought it was going to be. (Overall - 4.50)    4.40 | 98 | A   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 2016 vintage enjoyed fresh 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Poured from a 12oz bottle into a Speiglau BA glass.    Look is a dark reddish brown, hazy with no head.     Aroma is vanilla, oak, and maybe a little coconut.     Taste matches aroma exactly. Lots of vanilla, oak, and definitely coconut.     Really delicious BA beer.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 It's like a goddamn vanilla and oak Yankee Candle for men. That can be drunk. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Founders Backwoods Bastard has a thin, khaki head, a red-amber-brown appearance, some bubbles, and a bit of spider web lacing left on the glass. The aroma is of oak, vanilla, liquor, and grain. Taste is of those elements, along with dried fruit and noticeable, balancing hop bitterness. Mouthfeel is medium, and Backwoods Bastard finishes semi-dry.     RJT   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 **NOTE: I don't believe this beer is very good fresh; however, I think it blossoms with some age. I am reviewing an aged bottle**    Bottled 10/7/14; drank 11/16/15 @ the Yarchives.     Poured from the bottle into a glass.    Opaque orange/brown appearance.     A rough pour yielded a small khaki head which quickly dissipated; strong lace.     Caramel, cream soda & faint oak notes in the nose.     Thick, creamy mouthfeel.     Oak, cream soda & molasses flavors up front; dark caramel notes on the finish. Almost no booze heat. A year made a big, positive difference on this beer; it has aged into a rich dessert treat.   
look: 3.75 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 This beer pours a clear, dark brown with a large head. The aroma offers up milk chocolate, raisin, vanilla, toffee, caramel, fig, banana, bourbon, and chocolate truffle. The flavor features vanilla, rice puddings, fig, chocolate, cinnamon, raising, and a hint if bubblegum, The mouthfeel is full, soft, rich, and sticky. Overall this is a simply amazing beer. The flavors a full but in excellent balances, and there is a rich, almost vinous quality here that is utterly charming.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from short 12oz bottle into Tulip glass. Bottled on October 13th 2016.     L: Deep dark ruby, finger width beige head fades quickly into a nice ring. Spotty delicate lacing.     S: Fig, molasses, scotch, smoke, tar, bourbon, caramel.     T: This starts with the dried dark fruits, quickly switches to caramel and molasses, ending with the bourbon, the scotchy smokiness is the lingering flavors.     F: Medium-Full, medium carbonation, clean finish.     O: Truly another impressive beer from Founders.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured from a 12 oz bottle into a cigar city snifter.    Deep dark murky brown,with a thin,light khaki head,that dissipates quickly.Dim distorted light coming through the glass.Slow carbonation.    The nose is dark roasted malts,and bourbon.Small hints of vanilla,chocolate,and coffee.    The palate follows the nose.I'm getting alot of roasted dark malt,and bourbon.Also some small hints of chocolate as the beer warms.    The body is medium,with a chalky after taste.Very little carbonation playing in the mouth.    I'm not a huge fan of Scotch Ales,but this is a very good,very complex beer.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Poured into a custom shaped glass: color is amber brown, head is light tan with fine bubbles and presents 1/2 inch thick, head dissipates to a top then a ring, mild lacing.     Smell is vanilla, oak, light raisin/aged fruit, caramel, then some boozy heat but not exactly 'bourbon' like.     Taste is on the same plane as the aroma with vanilla heavy, oak undertones, caramel and figs/raisins; further warming brings forth some coconut, toffee and nuts. Booziness is strong, but not in anyway detracting - pleasant warming like a good bourbon based drink.     Mouthfeel has moderate carbonation, some sharper bite at the end.     Overall a pleasantly drinkable beer with deep flavors and some strong booziness with surprisingly strong vanilla/coconut like flavors.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Strong bourbon smell and taste when fresh. Planning to age a few and see if they improve. So far not one of my favorite scotch ales. 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours a deep mahogany color with thick dark cream colored head and significant residual lacing.Nose is malty ,peaty,oaky and sweet.Taste follows with hints of bourbon and a touch of alcohol. Maybe my favorite from Founders, rich and warm ,outstanding BA scotch ale.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 This is almost a perfect beer for me. I was already a fan of Dirty Bastard but the aging in bourbon barrels just puts it over the top. I will be aging this over time to see how this goes as well as purchasing subsequent years offerings. The ratings I give should speak for themselves (btw poured from a 12 oz 10/05/16 bottle into a Dogfish Head tulip glass) but the feel in the mouth was just superb in how filling it was.    2/12/2018 update. Poured into a Lost Abbey tulip. Age has not removed the barrel taste or the carbonation, still has a nice head, but maybe it's slightly more balanced and the mouthfeel is still outstanding. If nothing else, this makes me even more happy that it will soon be available year round.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 2016 was top notch, probably the best so far  2017 - average at best maybe a 3.75. Disappointing to say the least. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 First pour dirty oil black with minimum head, turns cherry amber within a minute. Very complex brew. Taste of peat.oak,cherries,bourbon, and chocolate come to mind. Sweet syrupy taste "in a good way" Finish is smooth and sweet. Not cloyingly sweet, just right. ABV at 11.6% is almost undetectable. I have had a few terrible scotch type ales in the past. This is delicious albeit expensive.   
look: 4.25 | smell: 4.5 | taste: 3.5 | feel: 2.25 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 3 | feel: 3 | overall: 2.75 Look:   Pours a muddy brown color with a half finger, beige head.    Aroma:   Rich with lots of sticky toffee, caramel, molasses and mild fudge. Somewhat fruity and candy like with hints of sweet red licorice and candied apples. Has a faint woody character. Alcohol is detectable on the nose.    Taste:  Very sweet. Upfront you get a smooth and rich albeit slightly alcoholic toffee, butterscotch and molasses flavor.There are spicy notes of cinnamon, cola, smoked oak wood and vanilla beans in the background. Vague notions of licorice and candied apples hiding somewhere. It ends on more boozy notes of really sweet caramel, red fruits, and chocolate.    Feel:  Very sticky and sugary sweet on the tongue. Borderline slimy. As previously mentioned it's slightly hot and alcoholic. Heavy body with low carbonation.    Overall:  The flavor is good, but it's too sweet for me. A one and done beer in my opinion. Something I really have to be in the right type of mood for in order to enjoy properly.   
