look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 2014 vintage, pours pitch black color with a 1 finger foamy tan head that was full of bubbles and faded slowly, leaving minimal spotty lacing. Looks so dark it's like an Abyss.    Smells of charred grains, brown sugar, molasses, black licorice, vanilla, bourbon, oak, dark fruit and toffee and/or burnt coffee grinds. Simple, malty and wonderful to inhale - really a treat to breathe in.    Tastes like it smells with charred grains, brown sugar, molasses, black licorice, vanilla, bourbon, oak, dark fruit especially cherry and rotting pear, smoked wood, light piney hops and toffee and/or burnt coffee grinds. Wow, this is so complex, an amazing display of dragging different flavors out of smoked malts and bourbon barrels. This lived up the hype and was a lot smoother than it should be at 11.1% ABV (listed on bottle).    Mouthfeel is very creamy and smooth with mild carbonation, a medium body with mild bitterness and a nice finish that's smoky, malty and quite flavorful with nice vanilla and bourbon barrel notes. An outstanding beer, nothing more to say except I can't wait to drink more of it. Huge thanks to "Boccu" for sharing this bomber.    7/1/2017: Had it on tap at Brü Craft & Wurst in Philly and it was outstanding. It poured and looked better on tap, with color as black as an Abyss and a brown head that lasted longer than expected. Exceptionally smooth, it was full of chocolate, roasted malts, cocoa powder, molasses, faint licorice, coffee grinds and a lot of smoky and chocolate sweetness and it faded with a cocoa powder finish and no traces of the booze. Raised the "Look" score from 4 to 4.25 and the "Taste" score from 4.75 to 5, which bumped up the "Rating" score from 4.72 to 4.84. Seek this out!   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 2014 vintage    A- Jet black, with almost no head  S- Initially I got some of the wine barrel (tannins, dry red), but as that died away I got brown sugar, molassis, dark fruits, maybe a bit of cherry.  T- Sweet dark fruits, but ends with a sharp smokey/ roasty bit.   F- Medium thick... could be a bit thicker  O- Nice stout with both sweet and roastie bits. Reminds me a bit of dark lord with all the sweet fruit, but has a bit more balance with the bite. Bit is a bit too sharp for me.   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 2015 reserve, bought at Mendota Heights, MN. Drank in Left Hand tasting snifter.    Super dark black with brown fringes. Notes of whiskey barrel and anise. Taste is super complex. Anise, vanilla, cocoa, whiskey barrel and wine barrel. It's as boozy as expected at 12.2% but it's fairly smooth, save for a bit of a burn on the mid tongue. This was an awesome birthday present for myself. Too bad I have to drive 3 hours to find it.   
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 2016 vintage. Nice dark appearance with little head and carbination. Aroma and taist are not as good as expected from the ba ratings from previous years. This appears to be a watered down version of previous vintages.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Straight A's across the board.  This beer, the 2010 vintage, was one of my first into this style of stouts.   Loved it then, and I love it now. Had the 2012 and 2013 recently, and they're all great.   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 Cellared 2 yrs 8 mos.     Poured into a tulip    Appearance: thick, silky when poured. Luxurious. Black-Onyx, void of light, even when held directly to light.     Aroma: oak and bittersweet chocolate. Very little alcohol detectable. A bit of raisin (rum raisin?). No bourbon though.    Flavor: very enjoyable, but I fear that the 2 yrs 8 mos in the cellar have muted many of the flavors. No one flavor stands out. No dominant vanilla, licorice, bourbon etc. Instead all flavors are blended together. Quite enjoyable, just not what it might have been.     Mouthfeel: thick and chewy. A meal by itself. Perfectly suited to carry its 11% abv.     Overall: this is a quality beer, but it does live up to the hype or its price tag. Expectation of this beer exceeded what was delivered. Enjoyable nonetheless, but no more so than more readily available beers at much lower cost. There is a sizable disconnect between the beer's hype and the actual beer. Let me state again, I enjoyed this beer, but I was underwhelmed.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 2014 release, poured into a snifter. Very dense black pour. Hardly any light getting through besides a hint of red towards the head. Khaki colored head with nice sticky lacing. Fades pretty quick to nothing. In the aroma, nice amount of creamy chocolate, vanilla, toffee. Bourbon and a nice heavy dose of dark cherries come though even more as it warms. Taste is amazing. First of all, the creamy milk chocolate is the most dominate note. But the undertones behind it are the highlight here: toffee, vanilla, cherries, and oak. Bourbon is very subtle, so is the wine barrels. But just enough to take notice. Mouthfeel is thick, palate coating for sure. Little carbonation. Overall definitely let this one warm, as it definitely changes to a different more attractive beer. Very solid, and very accessible. Highly recommended.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 2015 Release. Poured from a 22oz bomber into a snifter.     A-Absolutely amazing looking. Poured black as night, with a beautiful 2 finger deep caramel red, with frothy head, that dissipates to a little ring. spotty lacing.     S-wow. Smells like chocolate cake, vanilla, molasses, bourbon, faint cherries and sweet malts. Very different aroma from other barrel aged beers. Flavors galore.     T-Bourbon, chocolate, cherry, vanilla, molasses. The licorice is faint, but you can taste the presence of the wine barrels. Very smooth and pleasant, for 12%. Very drinkable. Very clean beer here. I could drink one of these every night before bed.     M-Medium bodied with nice carbonation. The wine barrel really shines in this mouth. Nice, clean and semi dry finish.     First time popping an Abyss. Definetly won't be my last. Very good beer!   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 As a New Yorker with very limited access to Deschutes this was a special treat for my wife and I on our west coast honeymoon tour. I had the 2012 on draft at the Portland restaurant/taphouse. It was jet black with a beautiful frothy mocha head. Chocolate is prominant in the nose with undertones of vanilla and coffee. Chocolate is completely dominant in the taste and most other adjuncts had smoothed out at this point leaving an a well balanced roasted/slightly sweet stout with an even coating feel. No astringency or hot alcohol character. Glad I was also able to pick up a bottle of cognac aged as well!   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 Wow, so excited that I finally got my hands on this one. 2015 Reserve. Amazing find in Durango, CO, of all places. Pours pitch black. Like, nothing - no highlights. Didn't even know beer could do that? Two fingers of tan head on top, with some light lacing as the beer drains. Nose is a touch milder than I'd expect. Roasted malt, some light coffee, dried fruit, lots of sweet chocolate and bourbon. Very nice. Flavor is incredible. Monster roasted malt, coffee, and chocolate. Some cookies, prunes. Big bourbon, and alcohol shows up as just a touch of heat at the back of the mouth - nicely hidden, especially given the ABV. A fantastic beer, huge flavors, one to get your hands on. Would be great to put down for a few years and see what happened to it.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours a rich dark chocolate color with a complex aroma of bourbon, roasted chocovolte malts and maybe dark fruit. Flavor is super smooth mellow bourbon and roasted malts. Notes of chocolate and some dark fruit sweetness but still balanced. Has a smooth soft feel and overall really delicious.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Thick like mud. This is easily my favorite barrel aged beer. The chocolate and rosey barrel flavors are unreal. I wish this was a year around release. I can't wait to see this one in BevMo this winter so I can buy multiple bottles.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 5 | feel: 4.75 | overall: 5 This was the first really good beer I had, so it is special to me in that sense. I go to Darkness Eve every October and it is usually on tap, and it's always great! This specific version is the bottled 2015 vintage.    A - Pitch black pour with the most gorgeous dark tan head I've ever seen. Head lingers for well in excess of 30 minutes!     S - The aroma is subtle, but complex: dark chocolate and an interesting blend of barrel characteristics. Black licorice and some earthy hops also make an appearance.    T - Very unique blend of barrels here. The stout oak shines through above all, and the specific bourbon / wine barrels add a hint of sweetness as well - just right, but far from too sweet. Nice roasty, chocolate-marshmallow characteristics. Vanilla, and the slightest bit of anise, molasses and caramel. You could spend hours marvelling at the flavors of this beer!     F - Feels like floating on smooth pillowy marshmallow clouds, with a bit of dark chocolate lightning and licorice thunder thrown in for good measure.     O - Beers of this magnitude are quite rare. A lot of effort went into this beer, but it was entirely worth it! Mad respect to Deschutes. However I will say that if you don't like dry stouts, stay away from this beer. Go drink Bourbon County or something.   
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 A - nice pitch black beer with a mocha head that sticks and leaves a nice lacing  S - big dark chocolate, roasted marshmallow, vanilla, light bourbon, toasted oak that's mellowed out.   T - dark chocolate, red wine, toasted oak, burnt marshmallow, roasty malts, little bit of light bourbon in there, dark tart cherry  M - super heavy mouthfeel, alcohol present but so appropriate, aftertaste is dark roasty malts, red wine, oak  O - this is one of those beers I've had to have a few times to get accustomed to and realize how awesome it is, it also ages ridiculously well, I've had it brand new and now with the usual release being dec-Feb I'm guessing this is 6-8 months out which in my experience rounds big stouts out and can give them a little more depth. This one was more of a roasty dark malts bomb at first but now the barrel aging is really starting to come out. Great beer. I need to stock up at my usual bottle shop.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Overrated. I don't get it. Does not compare to other great BA imperial stouts. Harsher and not smooth goodness like I thought it would be. Yes strong and flavorful, but not delicious. Get this overrated swill out of the top 50!   
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 A: Gorgeous. Deep black body with a reasonable dark brown head. Big chocolate-brown bubbles stream up after the pour. Head stuck around for a while before receding almost completely, leaving a tiny wispy brown circle on the edge of the beer. Lacing is ample and sticky.     S: Complex. Booze and barrel hits the nose first. Heavy liquorish, coffee, and chocolate all come out next. Molasses and dark malts are there as well. Smells roasted, thick, and sticky. Not as in-your-face as barrel aged Rasputin or BCBS, but still a strong and complex nose.    T:Liquorish and barrel dominate. Lots of the vanilla-wood-booze character you'd expect from a beer of this style. Barrel manages to be present without dominating. This beer does a superb job of balancing barrel flavors against stout flavors. Strong malt backbone props everything up. Lots of thick and sticky roasted malts remind me a bit of Ten Fidy. Finish is lasting bitterness. You can almost feel your throat pucker from the coffee and hop tones. Aftertaste is smooth cigar tobacco, malt, and bitter coffee. As it warms, molasses rises to the front of the profile. Wonderful.    M: Smooth and creamy, but still with some decent carbonation. Sticky, resinous, and rich. Fantastic.     O: A superb beer. So complex, and yet so drinkable. A fantastic model for what a barrel aged stout should be.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
